user_id,recency,total_trips,total_spend,avg_spend,avg_surge,total_tip,avg_tip,avg_rating_given,loyalty_status,city,avg_distance,avg_duration,active_days
R03712,70,12,188.62,15.718333333333334,1.1500000000000001,1.77,0.1475,4.4,Silver,Nairobi,4.5261591560080605,35.25,295
R03713,14,16,226.83,14.176875,1.05,6.83,0.426875,4.6,Bronze,Lagos,4.41172321333938,35.1875,347
R03714,50,22,358.19,16.281363636363636,1.1954545454545455,14.379999999999999,0.6536363636363636,4.0,Bronze,Cairo,3.5847353103255952,29.045454545454547,313
R03715,1,24,340.85,14.202083333333334,1.1500000000000001,4.6,0.19166666666666665,5.0,Silver,Nairobi,4.373058783747105,34.166666666666664,343
R03716,22,25,366.16,14.646400000000002,1.1440000000000001,12.71,0.5084000000000001,5.0,Bronze,Lagos,3.9727196744989457,30.04,340
R03717,26,23,331.71,14.422173913043478,1.1695652173913043,7.2700000000000005,0.3160869565217391,4.9,Bronze,Lagos,3.827426674627366,31.434782608695652,339
R03718,43,21,358.76,17.083809523809524,1.1476190476190478,11.51,0.5480952380952381,4.8,Bronze,Cairo,3.8876602415574526,28.428571428571427,274
R03719,2,23,344.28,14.968695652173912,1.1478260869565218,4.279999999999999,0.1860869565217391,4.3,Bronze,Nairobi,4.410954362809817,32.26086956521739,343
R03720,4,21,355.64,16.935238095238095,1.1571428571428573,10.99,0.5233333333333333,4.0,Bronze,Nairobi,3.6606230451752397,36.42857142857143,334
R03721,69,15,243.64,16.242666666666665,1.3133333333333332,8.92,0.5946666666666667,5.0,Bronze,Nairobi,3.8641517080590404,32.8,292
R03722,25,20,314.72,15.736,1.1099999999999999,8.91,0.4455,4.1,Bronze,Cairo,4.102930225331685,29.7,338
R03723,37,20,311.52,15.575999999999999,1.245,5.99,0.2995,4.1,Silver,Cairo,3.9183371201306465,33.3,324
R03724,7,15,214.91,14.327333333333334,1.0799999999999998,4.51,0.30066666666666664,5.0,Silver,Lagos,4.261196122208659,31.733333333333334,234
R03725,13,23,372.77,16.207391304347826,1.1956521739130435,19.04,0.8278260869565217,4.5,Platinum,Lagos,4.834037213714485,30.956521739130434,349
R03726,11,26,400.23,15.393461538461539,1.1384615384615384,11.34,0.43615384615384617,4.0,Bronze,Cairo,3.8711522661411886,36.26923076923077,341
R03727,22,19,304.62,16.03263157894737,1.1368421052631579,13.84,0.728421052631579,4.3,Silver,Cairo,4.2264089362587995,36.94736842105263,318
R03728,3,16,247.31,15.456875,1.225,4.7,0.29375,4.7,Gold,Lagos,4.590812192885855,33.1875,362
R03729,45,21,305.83,14.563333333333333,1.0809523809523809,4.78,0.22761904761904764,5.0,Bronze,Nairobi,4.163087673133391,30.0,316
R03730,13,17,268.31,15.782941176470588,1.1058823529411765,5.140000000000001,0.3023529411764706,4.8,Bronze,Cairo,3.7186843115862933,34.529411764705884,345
R03731,9,21,368.75,17.55952380952381,1.1714285714285715,20.21,0.9623809523809524,4.2,Bronze,Cairo,4.031637317566143,30.857142857142858,353
R03732,7,23,343.04,14.914782608695653,1.1608695652173913,10.83,0.4708695652173913,5.0,Gold,Nairobi,3.4613151209242257,35.869565217391305,358
R03733,16,29,439.06,15.14,1.1275862068965519,13.12,0.45241379310344826,3.4,Silver,Nairobi,4.776004276479628,32.06896551724138,348
R03734,12,16,258.02,16.12625,1.11875,3.38,0.21125,4.5,Bronze,Nairobi,4.0829758272117616,32.9375,339
R03735,24,15,235.88,15.725333333333333,1.1533333333333333,2.49,0.166,4.9,Bronze,Cairo,4.491915730719859,26.4,321
R03736,27,27,444.83000000000004,16.475185185185186,1.1481481481481481,12.21,0.45222222222222225,4.7,Silver,Cairo,4.200098844737215,35.0,332
R03737,3,13,194.65,14.973076923076924,1.1153846153846154,5.6899999999999995,0.43769230769230766,5.0,Bronze,Cairo,3.718363291263393,28.307692307692307,346
R03738,26,17,286.55,16.855882352941176,1.1647058823529413,17.099999999999998,1.0058823529411764,3.7,Platinum,Cairo,4.3462298781989634,38.23529411764706,268
R03739,4,19,254.9,13.41578947368421,1.0368421052631578,6.22,0.3273684210526316,4.2,Silver,Cairo,4.236298782764246,34.578947368421055,350
R03740,30,15,250.45,16.696666666666665,1.3266666666666667,0.0,0.0,4.0,Bronze,Nairobi,4.122452488940814,39.13333333333333,316
R03741,6,16,240.75,15.046875,1.05625,9.2,0.575,4.5,Silver,Nairobi,4.930215724392078,37.625,339
R03742,13,20,329.27,16.4635,1.125,0.68,0.034,3.3,Bronze,Nairobi,4.310889705562323,32.3,336
R03743,32,17,264.94,15.58470588235294,1.1529411764705884,9.44,0.5552941176470588,4.5,Bronze,Cairo,3.6054833922681273,34.588235294117645,303
R03744,26,12,181.07999999999998,15.089999999999998,1.1416666666666666,3.25,0.2708333333333333,3.6,Bronze,Nairobi,4.758706637892405,31.666666666666668,264
R03745,18,20,357.77,17.8885,1.24,0.01,0.0005,4.5,Bronze,Nairobi,3.5748147096634546,34.15,339
R03746,3,13,232.58,17.89076923076923,1.176923076923077,8.63,0.6638461538461539,4.7,Gold,Nairobi,4.368419547978963,33.92307692307692,337
R03747,2,22,322.28,14.649090909090908,1.0772727272727272,6.86,0.3118181818181818,4.6,Silver,Cairo,3.6559841821552186,33.04545454545455,359
R03748,2,21,297.97,14.18904761904762,1.1523809523809523,4.35,0.20714285714285713,4.9,Bronze,Lagos,4.1858594621775165,29.714285714285715,348
R03749,6,22,321.69,14.622272727272728,1.0954545454545455,9.7,0.44090909090909086,4.2,Silver,Cairo,4.109430919774851,30.59090909090909,342
R03750,11,21,349.92,16.662857142857142,1.0904761904761904,10.870000000000001,0.5176190476190476,3.8,Bronze,Nairobi,4.410355477203457,31.333333333333332,349
R03751,10,19,296.6,15.610526315789475,1.1526315789473685,8.86,0.4663157894736842,4.6,Bronze,Lagos,4.037723737534764,32.0,344
R03752,48,21,270.37,12.874761904761906,1.1095238095238096,7.32,0.3485714285714286,3.8,Bronze,Nairobi,4.790548025217586,28.0,290
R03753,25,17,277.54,16.32588235294118,1.1764705882352942,1.73,0.10176470588235294,5.0,Silver,Nairobi,4.401355571365254,35.11764705882353,324
R03754,31,26,422.19,16.238076923076925,1.146153846153846,6.8,0.26153846153846155,4.6,Bronze,Cairo,3.739408583181647,29.0,318
R03755,25,15,269.91,17.994000000000003,1.2333333333333334,7.7,0.5133333333333333,3.9,Bronze,Lagos,4.54904590950468,33.53333333333333,335
R03756,15,18,261.8,14.544444444444444,1.1055555555555554,6.7700000000000005,0.3761111111111111,4.9,Bronze,Nairobi,3.9862988823206544,30.444444444444443,344
R03757,4,29,421.94,14.549655172413793,1.0758620689655172,12.49,0.4306896551724138,5.0,Bronze,Cairo,4.21096242620153,35.41379310344828,344
R03758,26,21,333.97,15.903333333333334,1.0904761904761904,8.59,0.40904761904761905,4.3,Bronze,Nairobi,3.949884449099731,30.714285714285715,299
R03759,25,27,381.36,14.124444444444444,1.0925925925925926,15.659999999999998,0.58,4.7,Bronze,Cairo,3.9879171814528256,24.925925925925927,332
R03760,55,24,370.46,15.435833333333333,1.1624999999999999,10.23,0.42625,4.6,Bronze,Lagos,3.781036111305257,36.75,309
R03761,3,27,422.62,15.652592592592592,1.1259259259259258,4.63,0.17148148148148148,4.9,Bronze,Lagos,4.719364651342672,37.03703703703704,339
R03762,22,21,286.76,13.655238095238095,1.0714285714285714,14.92,0.7104761904761905,4.6,Bronze,Lagos,4.327516818377871,29.047619047619047,336
R03763,45,18,224.95000000000002,12.497222222222224,1.1,11.84,0.6577777777777778,4.6,Platinum,Nairobi,4.248080252404501,27.61111111111111,299
R03764,11,32,562.67,17.5834375,1.146875,21.06,0.658125,4.6,Bronze,Cairo,3.7652902327016196,30.9375,351
R03765,10,21,332.71,15.843333333333332,1.1333333333333333,6.83,0.3252380952380952,4.9,Bronze,Nairobi,4.215223210910919,32.04761904761905,353
R03766,38,25,397.85,15.914000000000001,1.1,8.280000000000001,0.33120000000000005,4.7,Bronze,Nairobi,4.21859873013078,30.72,321
R03767,9,15,207.15,13.81,1.0466666666666666,2.24,0.14933333333333335,5.0,Silver,Lagos,4.553898172996162,25.0,286
R03768,18,25,411.9,16.476,1.252,8.41,0.33640000000000003,4.3,Bronze,Nairobi,4.08183681579739,34.92,332
R03769,28,27,379.33,14.049259259259259,1.0851851851851853,24.1,0.8925925925925926,4.4,Gold,Nairobi,4.74405878281965,33.592592592592595,308
R03770,24,14,220.05,15.717857142857143,1.1500000000000001,1.81,0.12928571428571428,5.0,Bronze,Nairobi,4.501416397084761,26.785714285714285,335
R03771,68,19,262.81,13.832105263157894,1.1368421052631579,2.79,0.14684210526315788,4.4,Bronze,Nairobi,4.406201783821779,32.1578947368421,297
R03772,34,23,373.71,16.248260869565218,1.1,6.96,0.3026086956521739,3.7,Bronze,Cairo,4.161492730601541,36.95652173913044,311
R03773,5,16,277.24,17.3275,1.1375,9.850000000000001,0.6156250000000001,4.5,Bronze,Lagos,3.9539671834322823,31.5,333
R03774,5,16,218.74,13.67125,1.025,24.84,1.5525,4.5,Platinum,Cairo,3.894981498477918,28.375,352
R03775,10,21,324.64,15.459047619047618,1.1476190476190478,3.3600000000000003,0.16,3.8,Bronze,Cairo,4.3846312653889825,29.285714285714285,337
R03776,9,18,257.15,14.28611111111111,1.1055555555555554,4.4,0.24444444444444446,5.0,Bronze,Nairobi,4.78431544250694,30.0,342
R03777,29,19,252.83,13.306842105263158,1.063157894736842,15.24,0.8021052631578948,4.1,Gold,Cairo,3.8401098892019228,28.94736842105263,324
R03778,16,22,310.88,14.13090909090909,1.1409090909090909,6.619999999999999,0.30090909090909085,5.0,Bronze,Lagos,4.009481392588934,26.5,348
R03779,35,15,222.81,14.854000000000001,1.0933333333333333,7.859999999999999,0.5239999999999999,4.2,Silver,Nairobi,4.9932170314530895,31.6,328
R03780,10,9,122.02,13.557777777777778,1.1222222222222222,2.92,0.3244444444444444,4.7,Platinum,Lagos,4.459446921770212,27.88888888888889,349
R03781,4,18,312.2,17.344444444444445,1.2333333333333334,12.040000000000001,0.668888888888889,5.0,Bronze,Nairobi,4.174673900292409,32.0,357
R03782,10,28,430.8,15.385714285714286,1.092857142857143,16.22,0.5792857142857143,3.9,Silver,Lagos,3.9404536693554344,32.07142857142857,343
R03783,17,21,275.14,13.10190476190476,1.0285714285714287,12.940000000000001,0.6161904761904763,4.5,Silver,Nairobi,4.275581042602922,30.333333333333332,339
R03784,25,17,292.07,17.180588235294117,1.1823529411764706,11.26,0.6623529411764706,4.6,Silver,Nairobi,4.120441910672609,32.588235294117645,329
R03785,33,15,220.92000000000002,14.728000000000002,1.2066666666666668,6.25,0.4166666666666667,4.9,Bronze,Cairo,4.124638776533224,33.4,286
R03786,46,16,238.23,14.889375,1.175,6.88,0.43,4.3,Bronze,Lagos,3.8061721373742836,31.875,254
R03787,29,15,265.05,17.67,1.1266666666666665,7.35,0.49,5.0,Bronze,Cairo,4.1949015086869545,30.666666666666668,315
R03788,55,14,244.99,17.499285714285715,1.0714285714285714,7.58,0.5414285714285715,4.6,Bronze,Lagos,3.749618602493364,31.642857142857142,299
R03789,69,17,223.4,13.141176470588235,1.0999999999999999,12.34,0.7258823529411764,4.5,Silver,Cairo,4.630095517891782,33.1764705882353,278
R03790,31,14,286.95,20.49642857142857,1.2142857142857142,10.5,0.75,4.1,Silver,Nairobi,3.98078228769437,37.785714285714285,306
R03791,2,23,334.76,14.554782608695652,1.0956521739130434,10.5,0.45652173913043476,4.6,Bronze,Cairo,3.4307552756996467,38.43478260869565,364
R03792,5,32,475.42,14.856875,1.203125,5.94,0.185625,3.8,Bronze,Lagos,4.394487745611314,36.75,354
R03793,8,23,319.14,13.875652173913043,1.1217391304347826,3.6399999999999997,0.15826086956521737,4.4,Bronze,Cairo,4.0720445304724135,30.869565217391305,335
R03794,48,17,252.72,14.865882352941176,1.2176470588235293,8.26,0.48588235294117643,4.7,Bronze,Cairo,3.7481639178341206,32.529411764705884,283
R03795,2,19,303.96,15.997894736842104,1.1526315789473685,2.5199999999999996,0.1326315789473684,4.7,Bronze,Lagos,4.935047362227667,32.89473684210526,362
R03796,2,24,340.81,14.200416666666667,1.1333333333333333,6.859999999999999,0.28583333333333333,4.5,Bronze,Nairobi,3.9986660895477955,30.541666666666668,356
R03797,6,14,238.45,17.032142857142855,1.2357142857142858,19.39,1.385,4.4,Platinum,Lagos,4.683270097280584,30.142857142857142,304
R03798,48,22,347.5,15.795454545454545,1.1818181818181819,8.65,0.3931818181818182,4.3,Silver,Nairobi,4.103299077601364,33.22727272727273,288
R03799,17,18,282.81,15.711666666666666,1.1888888888888889,4.96,0.27555555555555555,4.1,Bronze,Cairo,3.702508633980985,32.888888888888886,347
R03800,4,22,345.69,15.713181818181818,1.0681818181818181,3.93,0.17863636363636365,4.2,Bronze,Cairo,4.249078804933532,29.90909090909091,343
R03801,5,19,328.93,17.312105263157896,1.194736842105263,11.42,0.6010526315789474,4.1,Gold,Cairo,4.110395614082428,22.68421052631579,312
R03802,72,15,227.33,15.155333333333335,1.1,3.3200000000000003,0.22133333333333335,4.3,Bronze,Nairobi,4.44214941582136,29.533333333333335,255
R03803,10,19,322.85,16.992105263157896,1.294736842105263,16.72,0.8799999999999999,5.0,Silver,Lagos,4.168925630248691,30.157894736842106,351
R03804,30,18,270.47,15.026111111111113,1.1111111111111112,13.120000000000001,0.7288888888888889,3.9000000000000004,Bronze,Nairobi,4.310075467593097,32.166666666666664,318
R03805,2,19,335.11,17.63736842105263,1.1684210526315788,3.25,0.17105263157894737,4.9,Bronze,Lagos,4.475115847291136,26.842105263157894,328
R03806,12,17,228.06,13.41529411764706,1.1705882352941175,5.38,0.3164705882352941,4.1,Bronze,Cairo,3.4329094726473786,37.05882352941177,346
R03807,1,18,281.65,15.64722222222222,1.1,10.690000000000001,0.5938888888888889,4.4,Bronze,Nairobi,3.854537322414291,34.27777777777778,341
R03808,50,20,321.01,16.0505,1.135,1.09,0.05450000000000001,5.0,Bronze,Cairo,3.75137155023299,37.65,293
R03809,28,19,295.53,15.554210526315789,1.0999999999999999,21.49,1.1310526315789473,3.6999999999999997,Gold,Nairobi,4.232065725858938,28.42105263157895,288
R03810,3,18,287.78,15.987777777777776,1.2722222222222221,14.49,0.805,5.0,Silver,Lagos,4.260003674233143,33.611111111111114,318
R03811,31,17,250.35,14.726470588235294,1.1764705882352942,13.48,0.7929411764705883,4.4,Bronze,Lagos,4.285832991990094,30.235294117647058,265
R03812,10,20,305.78,15.288999999999998,1.0699999999999998,10.49,0.5245,4.9,Bronze,Nairobi,4.309646244058297,27.55,293
R03813,31,17,306.04,18.002352941176472,1.1352941176470588,0.8799999999999999,0.051764705882352935,5.0,Bronze,Cairo,4.425666823970012,32.23529411764706,324
R03814,11,23,452.9,19.691304347826087,1.2478260869565216,5.83,0.2534782608695652,3.9,Bronze,Nairobi,4.144466571779781,30.652173913043477,341
R03815,12,17,229.4,13.494117647058824,1.0941176470588236,16.67,0.9805882352941178,4.4,Bronze,Lagos,4.654292007794466,33.94117647058823,352
R03816,28,17,237.45,13.967647058823529,1.1705882352941175,5.31,0.31235294117647056,4.9,Silver,Lagos,4.530848878799062,33.8235294117647,323
R03817,9,26,410.65999999999997,15.794615384615383,1.123076923076923,23.759999999999998,0.9138461538461538,3.6000000000000005,Bronze,Nairobi,4.57203360761613,32.34615384615385,346
R03818,20,26,373.94,14.382307692307693,1.1076923076923078,27.54,1.0592307692307692,4.4,Gold,Lagos,4.1549444707398155,32.26923076923077,340
R03819,13,25,353.83,14.1532,1.1,19.36,0.7744,4.4,Platinum,Cairo,3.604069707759432,27.52,350
R03820,36,21,339.51,16.167142857142856,1.1142857142857143,18.55,0.8833333333333334,4.9,Gold,Lagos,3.88441139414658,30.142857142857142,304
R03821,52,18,252.77,14.04277777777778,1.0611111111111111,14.26,0.7922222222222222,5.0,Silver,Cairo,4.0533177111494245,32.27777777777778,292
R03822,28,16,219.11,13.694375,1.06875,5.13,0.320625,4.7,Bronze,Nairobi,3.884310137267743,31.75,305
R03823,23,17,256.68,15.098823529411765,1.1058823529411765,0.75,0.04411764705882353,3.8,Bronze,Cairo,3.9807783382653024,32.705882352941174,316
R03824,27,23,372.85,16.210869565217394,1.2347826086956522,2.13,0.0926086956521739,4.1,Silver,Lagos,4.966971607999603,38.0,309
R03825,23,22,311.77,14.171363636363635,1.1227272727272728,6.12,0.2781818181818182,4.8,Silver,Lagos,4.153431077637347,32.72727272727273,336
R03826,67,20,287.26,14.363,1.0150000000000001,7.08,0.354,5.0,Bronze,Nairobi,4.246685068324167,29.85,297
R03827,6,18,229.51,12.750555555555556,1.1444444444444446,9.33,0.5183333333333333,5.0,Bronze,Cairo,3.7776674941410318,34.111111111111114,351
R03828,15,25,349.48,13.9792,1.156,9.7,0.38799999999999996,4.3,Bronze,Nairobi,4.693212045076855,29.04,344
R03829,24,18,292.52,16.25111111111111,1.1944444444444444,17.150000000000002,0.952777777777778,4.5,Gold,Nairobi,4.264134450941605,25.666666666666668,340
R03830,43,24,349.31,14.554583333333333,1.1375,7.0,0.2916666666666667,3.9,Bronze,Cairo,4.0875103156041455,30.166666666666668,312
R03831,11,24,413.5,17.229166666666668,1.2291666666666667,9.09,0.37875,4.4,Bronze,Nairobi,4.887112526249282,26.75,352
R03832,12,17,261.63,15.39,1.0823529411764705,4.21,0.24764705882352941,4.6,Silver,Cairo,3.925947545943373,22.11764705882353,347
R03833,9,19,278.72,14.669473684210528,1.0578947368421054,14.61,0.7689473684210526,4.2,Bronze,Nairobi,4.288953270408884,21.0,356
R03834,17,14,252.88,18.062857142857144,1.2785714285714285,1.13,0.08071428571428571,5.0,Bronze,Nairobi,4.533627320905947,31.857142857142858,320
R03835,6,29,515.6,17.779310344827586,1.210344827586207,11.29,0.3893103448275862,4.5,Silver,Cairo,3.9372159662079027,30.82758620689655,340
R03836,2,22,342.64,15.574545454545454,1.1636363636363638,10.2,0.4636363636363636,3.4,Bronze,Nairobi,4.849021321701809,31.318181818181817,334
R03837,9,20,306.29,15.3145,1.06,3.75,0.1875,4.6,Silver,Cairo,4.627776498828476,26.8,353
R03838,4,16,179.45,11.215625,1.09375,2.8899999999999997,0.18062499999999998,5.0,Bronze,Cairo,4.68751374887986,32.375,350
R03839,2,19,280.79,14.77842105263158,1.1368421052631579,17.34,0.9126315789473685,4.9,Platinum,Nairobi,4.603062638439561,32.421052631578945,358
R03840,29,10,141.61,14.161000000000001,1.04,1.22,0.122,4.9,Bronze,Lagos,4.403058671573619,33.4,309
R03841,14,20,311.40000000000003,15.570000000000002,1.155,9.34,0.46699999999999997,4.3,Bronze,Nairobi,4.42336784668305,37.6,325
R03842,47,26,405.81,15.608076923076924,1.1115384615384616,28.31,1.0888461538461538,4.3,Bronze,Lagos,4.563703468640144,33.23076923076923,303
R03843,11,18,271.29,15.071666666666667,1.1666666666666667,1.6400000000000001,0.09111111111111111,4.2,Bronze,Lagos,4.612381119205648,37.22222222222222,344
R03844,5,25,367.84,14.7136,1.056,23.31,0.9323999999999999,3.9,Gold,Lagos,4.344345529029204,30.92,349
R03845,5,29,466.71,16.09344827586207,1.2206896551724138,6.66,0.2296551724137931,4.5,Silver,Lagos,3.8458288090150416,25.275862068965516,336
R03846,4,16,224.44,14.0275,1.04375,2.84,0.1775,3.9,Bronze,Cairo,3.409067369119631,29.75,358
R03847,20,25,414.06,16.5624,1.1520000000000001,29.990000000000002,1.1996,4.5,Gold,Cairo,3.687640599660274,34.24,337
R03848,16,17,298.63,17.566470588235294,1.1411764705882352,9.47,0.5570588235294118,5.0,Bronze,Cairo,4.108016587476601,34.23529411764706,333
R03849,2,11,227.03,20.63909090909091,1.2909090909090908,0.0,0.0,3.6,Bronze,Lagos,4.715248621702749,29.181818181818183,331
R03850,9,17,220.21,12.953529411764706,1.1705882352941175,12.42,0.7305882352941176,4.9,Silver,Lagos,4.059320323076513,32.35294117647059,344
R03851,4,25,343.15,13.725999999999999,1.1320000000000001,3.7,0.14800000000000002,5.0,Silver,Nairobi,4.42090320352414,32.36,349
R03852,3,34,495.17,14.563823529411765,1.1705882352941175,20.86,0.6135294117647059,4.1,Bronze,Cairo,3.967675368259298,32.35294117647059,347
R03853,11,19,261.67,13.772105263157895,1.1578947368421053,6.1,0.32105263157894737,4.3,Silver,Cairo,4.0489508897988165,32.26315789473684,328
R03854,43,18,246.54,13.696666666666665,1.1277777777777778,1.98,0.11,4.6,Bronze,Cairo,3.7345717580468434,32.72222222222222,319
R03855,33,23,319.45,13.889130434782608,1.0782608695652174,10.299999999999999,0.4478260869565217,4.1,Bronze,Cairo,3.8096358616330015,33.17391304347826,318
R03856,20,18,222.45,12.358333333333333,1.1111111111111112,3.45,0.19166666666666668,4.7,Silver,Nairobi,4.082638761784919,33.111111111111114,341
R03857,4,22,341.01,15.500454545454545,1.190909090909091,10.78,0.49,4.3,Silver,Nairobi,3.8097316960164234,31.681818181818183,333
R03858,32,18,249.79999999999998,13.877777777777776,1.0833333333333333,5.25,0.2916666666666667,4.4,Bronze,Lagos,4.760042736524723,37.833333333333336,308
R03859,8,18,252.53,14.029444444444444,1.0777777777777777,3.39,0.18833333333333335,4.4,Silver,Cairo,3.9409655198940916,29.444444444444443,357
R03860,3,20,321.34,16.067,1.1300000000000001,12.649999999999999,0.6325,4.9,Bronze,Nairobi,3.6298665388370077,36.4,339
R03861,3,17,284.0,16.705882352941178,1.223529411764706,11.850000000000001,0.6970588235294118,4.3,Gold,Lagos,3.782643631881938,29.11764705882353,338
R03862,14,18,311.93,17.329444444444444,1.15,0.9400000000000001,0.052222222222222225,4.5,Bronze,Lagos,4.362495748989677,31.444444444444443,315
R03863,14,22,320.04,14.547272727272729,1.1590909090909092,9.42,0.42818181818181816,4.2,Silver,Nairobi,3.90270200668823,33.95454545454545,332
R03864,41,25,389.96999999999997,15.598799999999999,1.128,8.370000000000001,0.33480000000000004,4.1,Bronze,Cairo,4.040655328764624,33.16,313
R03865,30,10,168.69,16.869,1.3800000000000001,9.89,0.9890000000000001,4.5,Bronze,Lagos,4.599225598499526,34.9,271
R03866,95,15,222.14,14.809333333333333,1.1400000000000001,11.17,0.7446666666666667,4.1,Gold,Nairobi,4.448976522924019,36.4,269
R03867,22,17,289.27,17.015882352941176,1.1764705882352942,9.28,0.5458823529411765,3.8,Gold,Lagos,4.162022868515578,32.588235294117645,305
R03868,40,18,245.14,13.618888888888888,1.1388888888888888,8.34,0.4633333333333333,4.9,Bronze,Nairobi,4.21816614721789,27.666666666666668,323
R03869,14,16,231.5,14.46875,1.0875,9.24,0.5775,4.1,Bronze,Cairo,3.2230805201606065,45.625,337
R03870,34,17,259.64,15.272941176470587,1.1411764705882352,3.92,0.23058823529411765,4.3,Silver,Cairo,4.33493333799241,33.470588235294116,329
R03871,13,19,293.42,15.443157894736842,1.0999999999999999,5.17,0.27210526315789474,4.9,Silver,Lagos,4.124030959552023,39.31578947368421,330
R03872,24,26,401.09000000000003,15.426538461538463,1.126923076923077,12.14,0.46692307692307694,4.3,Gold,Nairobi,3.8729726537293696,31.307692307692307,331
R03873,3,31,481.53,15.533225806451613,1.1903225806451612,7.2700000000000005,0.23451612903225807,4.8,Bronze,Nairobi,4.036857733278824,41.645161290322584,355
R03874,15,26,388.93,14.958846153846155,1.126923076923077,6.2,0.23846153846153847,4.9,Bronze,Lagos,4.275989296782573,31.384615384615383,348
R03875,15,11,143.96,13.087272727272728,1.0999999999999999,4.88,0.4436363636363636,5.0,Silver,Cairo,3.7951232498027085,37.90909090909091,329
R03876,47,8,110.82,13.8525,1.075,3.1599999999999997,0.39499999999999996,5.0,Silver,Cairo,4.101511794382834,32.5,301
R03877,3,19,319.34999999999997,16.807894736842105,1.1157894736842104,8.66,0.4557894736842105,4.5,Bronze,Nairobi,4.198829162210803,31.789473684210527,360
R03878,14,26,368.66,14.17923076923077,1.0961538461538463,10.65,0.4096153846153846,4.4,Bronze,Cairo,4.193742179292046,32.46153846153846,346
R03879,5,29,442.7,15.26551724137931,1.106896551724138,14.02,0.48344827586206895,5.0,Silver,Cairo,3.9542897853920262,36.206896551724135,356
R03880,12,15,205.73,13.715333333333332,1.1466666666666667,1.77,0.11800000000000001,4.3,Bronze,Lagos,3.6680652769512876,35.6,291
R03881,2,20,355.82,17.791,1.1300000000000001,5.3,0.265,5.0,Bronze,Lagos,4.1916287298514705,29.1,333
R03882,12,23,315.12,13.700869565217392,1.091304347826087,7.720000000000001,0.33565217391304353,4.3,Bronze,Cairo,3.8818661480507344,34.95652173913044,338
R03883,28,12,151.36,12.613333333333335,1.0666666666666667,8.11,0.6758333333333333,5.0,Bronze,Lagos,3.8896419721109052,29.333333333333332,315
R03884,36,17,220.84,12.990588235294117,1.088235294117647,3.15,0.18529411764705883,3.9,Bronze,Cairo,4.194869856841273,35.64705882352941,326
R03885,6,16,224.15,14.009375,1.1125,1.31,0.081875,4.6,Bronze,Cairo,3.806448137084558,35.0,336
R03886,14,22,394.43,17.928636363636365,1.1363636363636365,12.25,0.5568181818181818,5.0,Bronze,Nairobi,4.299448339049275,38.22727272727273,345
R03887,39,19,307.85,16.20263157894737,1.105263157894737,8.81,0.4636842105263158,4.2,Silver,Nairobi,4.539518459126866,29.842105263157894,320
R03888,111,18,231.32,12.851111111111111,1.161111111111111,6.38,0.35444444444444445,5.0,Bronze,Lagos,4.293036474894958,31.38888888888889,225
R03889,4,17,231.48999999999998,13.61705882352941,1.1529411764705884,6.71,0.3947058823529412,4.3,Bronze,Cairo,3.3407064152333725,34.05882352941177,347
R03890,4,36,541.34,15.037222222222223,1.1416666666666666,14.93,0.4147222222222222,4.9,Bronze,Nairobi,4.408015838820301,31.52777777777778,350
R03891,10,19,238.53,12.55421052631579,1.063157894736842,9.280000000000001,0.48842105263157903,3.9,Silver,Cairo,4.2234191321366765,31.94736842105263,341
R03892,12,27,412.11,15.263333333333334,1.151851851851852,25.46,0.942962962962963,4.2,Silver,Lagos,4.666040205578647,32.111111111111114,344
R03893,4,16,285.56,17.8475,1.2,6.76,0.4225,4.9,Bronze,Lagos,4.247780970745668,33.8125,357
R03894,9,18,251.31,13.961666666666666,1.0611111111111111,17.11,0.9505555555555555,3.7000000000000006,Platinum,Nairobi,3.8615347201447836,33.55555555555556,317
R03895,64,14,159.93,11.42357142857143,1.0642857142857143,2.4,0.17142857142857143,4.3,Bronze,Cairo,3.5977518933743555,36.714285714285715,290
R03896,14,23,398.87,17.342173913043478,1.1347826086956523,25.54,1.1104347826086955,5.0,Bronze,Nairobi,4.547446067808361,27.47826086956522,335
R03897,2,22,342.21,15.555,1.1681818181818182,3.49,0.15863636363636366,5.0,Bronze,Cairo,4.247529479826924,27.545454545454547,349
R03898,9,27,394.46,14.609629629629628,1.1555555555555554,16.51,0.6114814814814815,4.0,Bronze,Cairo,4.0039439807786446,26.962962962962962,349
R03899,51,17,268.09,15.769999999999998,1.1235294117647059,4.88,0.28705882352941176,4.9,Bronze,Lagos,3.155678040483454,30.294117647058822,264
R03900,30,20,350.2,17.509999999999998,1.145,8.190000000000001,0.4095000000000001,3.9,Silver,Nairobi,4.710291075945948,34.9,334
R03901,11,20,319.79,15.989500000000001,1.16,3.0,0.15,5.0,Bronze,Nairobi,4.487972239900737,32.25,349
R03902,4,35,617.12,17.632,1.2,21.54,0.6154285714285714,5.0,Gold,Nairobi,4.26102681660726,29.942857142857143,357
R03903,14,17,247.64,14.567058823529411,1.1352941176470588,6.83,0.40176470588235297,4.4,Bronze,Cairo,3.3826033090075276,35.529411764705884,341
R03904,25,18,263.93,14.662777777777778,1.1666666666666667,12.76,0.7088888888888889,4.4,Bronze,Lagos,4.399841001442334,26.166666666666668,314
R03905,25,30,525.33,17.511000000000003,1.12,13.51,0.4503333333333333,4.2,Silver,Cairo,3.778041688832391,30.166666666666668,331
